order_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total,created_at
5337,2650,36,1,54.66,0.0,54.66,2026-09-24 01:17:15.490293
5338,2651,94,1,16.85,0.0,16.85,2026-09-24 01:17:15.490293
5339,2651,61,2,17.34,0.0,34.68,2026-09-24 01:17:15.490293
5344,2654,80,1,26.53,0.0,26.53,2026-09-24 01:17:15.490293
5345,2654,120,2,7.92,0.0,15.84,2026-09-24 01:17:15.490293
5346,2654,23,2,13.83,2.62,25.04,2026-09-24 01:17:15.490293
5347,2654,61,1,60.47,7.4,53.07,2026-09-24 01:17:15.490293
5358,2659,144,1,133.06,14.61,118.45,2026-09-24 01:17:15.490293
5359,2660,29,1,13.44,0.0,13.44,2026-09-24 01:17:15.490293
5360,2660,90,3,9.08,0.0,27.24,2026-09-24 01:17:15.490293
5362,2662,187,1,13.8,0.0,13.8,2026-09-24 01:17:15.490293
5363,2662,80,1,9.25,0.0,9.25,2026-09-24 01:17:15.490293
5364,2662,91,2,21.2,0.0,42.4,2026-09-24 01:17:15.490293
5365,2662,183,1,96.32,17.33,78.99,2026-09-24 01:17:15.490293
5392,2678,23,1,12.61,2.61,10.0,2026-09-24 01:17:15.490293
5393,2678,138,2,21.88,0.0,43.76,2026-09-24 01:17:15.490293
5394,2678,85,2,8.12,1.27,14.97,2026-09-24 01:17:15.490293
5395,2678,133,1,85.7,0.0,85.7,2026-09-24 01:17:15.490293
5398,2680,19,1,37.24,0.0,37.24,2026-09-24 01:17:15.490293
5399,2680,78,1,13.1,0.0,13.1,2026-09-24 01:17:15.490293
5400,2680,103,1,6.09,0.0,6.09,2026-09-24 01:17:15.490293
5401,2680,4,2,50.21,0.0,100.42,2026-09-24 01:17:15.490293
5404,2682,95,1,15.0,0.0,15.0,2026-09-24 01:17:15.490293
5405,2682,151,2,38.16,21.04,55.28,2026-09-24 01:17:15.490293
5406,2683,79,3,7.1,0.0,21.3,2026-09-24 01:17:15.490293
5419,2689,61,3,10.34,0.0,31.02,2026-09-24 01:17:15.490293
5420,2689,191,1,47.57,0.0,47.57,2026-09-24 01:17:15.490293
5425,2693,73,1,77.89,0.0,77.89,2026-09-24 01:17:15.490293
5427,2695,179,1,27.25,0.0,27.25,2026-09-24 01:17:15.490293
5428,2695,158,1,28.55,0.0,28.55,2026-09-24 01:17:15.490293
5429,2695,162,1,58.09,0.0,58.09,2026-09-24 01:17:15.490293
5440,2700,171,2,57.0,0.0,114.0,2026-09-24 01:17:15.490293
5445,2703,128,1,44.83,0.0,44.83,2026-09-24 01:17:15.490293
5446,2703,128,2,32.87,0.0,65.74,2026-09-24 01:17:15.490293
5447,2704,195,1,14.29,0.0,14.29,2026-09-24 01:17:15.490293
5448,2704,128,3,11.02,0.0,33.06,2026-09-24 01:17:15.490293
5449,2704,70,1,88.77,0.0,88.77,2026-09-24 01:17:15.490293
5452,2706,42,1,5.33,0.0,5.33,2026-09-24 01:17:15.490293
5453,2706,69,1,40.88,0.0,40.88,2026-09-24 01:17:15.490293
5465,2712,197,2,99.19,0.0,198.38,2026-09-24 01:17:15.490293
5473,2716,58,2,69.06,0.0,138.12,2026-09-24 01:17:15.490293
5503,2730,148,3,15.43,0.0,46.29,2026-09-24 01:17:15.490293
5504,2730,98,1,53.65,0.0,53.65,2026-09-24 01:17:15.490293
5523,2743,114,1,94.21,0.0,94.21,2026-09-24 01:17:15.490293
5536,2749,5,1,108.44,14.5,93.94,2026-09-24 01:17:15.490293
5539,2751,62,1,120.81,0.0,120.81,2026-09-24 01:17:15.490293
5540,2752,122,1,20.95,3.92,17.03,2026-09-24 01:17:15.490293
5541,2752,102,1,39.86,2.07,37.79,2026-09-24 01:17:15.490293
5542,2752,135,1,17.65,2.97,14.68,2026-09-24 01:17:15.490293
5543,2752,93,1,77.46,0.0,77.46,2026-09-24 01:17:15.490293
5564,2765,131,2,3.97,1.27,6.67,2026-09-24 01:17:15.490293
5565,2765,23,1,5.41,0.0,5.41,2026-09-24 01:17:15.490293
5566,2765,58,3,2.08,1.12,5.12,2026-09-24 01:17:15.490293
5567,2765,76,2,21.1,10.85,31.35,2026-09-24 01:17:15.490293
5611,2788,57,3,10.76,0.0,32.28,2026-09-24 01:17:15.490293
5612,2788,44,3,27.96,0.0,83.88,2026-09-24 01:17:15.490293
5641,2798,73,1,52.97,0.0,52.97,2026-09-24 01:17:15.490293
5642,2798,181,2,4.62,0.0,9.24,2026-09-24 01:17:15.490293
5643,2798,75,3,34.95,21.16,83.69,2026-09-24 01:17:15.490293
5653,2803,175,1,50.38,13.44,36.94,2026-09-24 01:17:15.490293
5654,2803,111,1,80.13,0.0,80.13,2026-09-24 01:17:15.490293
5657,2805,52,4,36.78,0.0,147.12,2026-09-24 01:17:15.490293
5689,2819,36,1,39.41,0.0,39.41,2026-09-24 01:17:15.490293
5690,2819,14,1,103.87,0.0,103.87,2026-09-24 01:17:15.490293
5722,2837,41,2,7.54,0.0,15.08,2026-09-24 01:17:15.490293
5723,2837,30,2,5.17,0.0,10.34,2026-09-24 01:17:15.490293
5724,2837,14,1,101.35,3.98,97.37,2026-09-24 01:17:15.490293
5728,2840,80,1,58.92,10.86,48.06,2026-09-24 01:17:15.490293
5734,2843,36,2,20.89,10.94,30.84,2026-09-24 01:17:15.490293
5735,2843,146,1,88.16,0.0,88.16,2026-09-24 01:17:15.490293
5758,2854,97,1,24.7,0.0,24.7,2026-09-24 01:17:15.490293
5759,2854,148,2,37.31,0.0,74.62,2026-09-24 01:17:15.490293
5760,2855,27,1,29.13,0.0,29.13,2026-09-24 01:17:15.490293
5761,2855,186,4,15.87,0.0,63.48,2026-09-24 01:17:15.490293
5763,2857,191,1,58.97,0.0,58.97,2026-09-24 01:17:15.490293
5764,2857,73,2,52.42,0.0,104.84,2026-09-24 01:17:15.490293
5765,2858,31,1,8.44,1.88,6.56,2026-09-24 01:17:15.490293
5766,2858,50,1,75.84,0.0,75.84,2026-09-24 01:17:15.490293
5767,2859,86,2,9.38,0.0,18.76,2026-09-24 01:17:15.490293
5768,2859,144,1,76.32,0.0,76.32,2026-09-24 01:17:15.490293
5769,2859,103,1,331.98,0.0,331.98,2026-09-24 01:17:15.490293
5770,2860,138,3,14.55,0.0,43.65,2026-09-24 01:17:15.490293
5771,2860,159,1,126.97,0.0,126.97,2026-09-24 01:17:15.490293
5773,2862,5,1,49.74,0.0,49.74,2026-09-24 01:17:15.490293
5781,2866,92,1,36.59,0.0,36.59,2026-09-24 01:17:15.490293
5782,2866,147,2,20.45,8.83,32.07,2026-09-24 01:17:15.490293
5783,2866,29,1,20.36,0.0,20.36,2026-09-24 01:17:15.490293
5784,2866,56,1,80.5,13.64,66.86,2026-09-24 01:17:15.490293
5789,2870,168,1,5.88,0.0,5.88,2026-09-24 01:17:15.490293
5790,2870,140,1,6.11,0.0,6.11,2026-09-24 01:17:15.490293
5791,2870,76,3,12.97,0.0,38.91,2026-09-24 01:17:15.490293
5792,2871,46,1,14.1,0.0,14.1,2026-09-24 01:17:15.490293
5793,2871,4,1,149.93,0.0,149.93,2026-09-24 01:17:15.490293
5794,2872,196,3,4.14,0.0,12.42,2026-09-24 01:17:15.490293
5795,2872,93,1,39.93,0.0,39.93,2026-09-24 01:17:15.490293
5797,2874,200,1,71.2,0.0,71.2,2026-09-24 01:17:15.490293
5802,2877,196,1,87.76,24.99,62.77,2026-09-24 01:17:15.490293
5803,2878,29,2,2.7,0.0,5.4,2026-09-24 01:17:15.490293
5804,2878,142,1,91.9,0.0,91.9,2026-09-24 01:17:15.490293
5814,2883,134,1,108.02,11.62,96.4,2026-09-24 01:17:15.490293
5817,2885,99,4,6.78,0.0,27.12,2026-09-24 01:17:15.490293
5818,2885,114,1,161.06,0.0,161.06,2026-09-24 01:17:15.490293
5844,2901,162,1,72.93,0.0,72.93,2026-09-24 01:17:15.490293
5845,2902,73,1,139.45,0.0,139.45,2026-09-24 01:17:15.490293
5871,2916,68,1,93.4,0.0,93.4,2026-09-24 01:17:15.490293
5885,2923,20,1,152.24,0.0,152.24,2026-09-24 01:17:15.490293
5925,2942,83,1,29.15,0.0,29.15,2026-09-24 01:17:15.490293
5926,2942,75,1,28.73,0.0,28.73,2026-09-24 01:17:15.490293
5927,2942,41,1,116.52,0.0,116.52,2026-09-24 01:17:15.490293
5929,2944,27,1,40.65,0.0,40.65,2026-09-24 01:17:15.490293
5930,2944,99,1,43.42,0.0,43.42,2026-09-24 01:17:15.490293
5931,2944,163,1,77.03,0.0,77.03,2026-09-24 01:17:15.490293
5933,2946,140,1,5.88,0.0,5.88,2026-09-24 01:17:15.490293
5934,2946,157,1,41.75,0.0,41.75,2026-09-24 01:17:15.490293
5935,2946,71,1,65.54,0.0,65.54,2026-09-24 01:17:15.490293
5940,2949,2,1,24.07,0.0,24.07,2026-09-24 01:17:15.490293
5941,2949,117,3,13.61,0.0,40.83,2026-09-24 01:17:15.490293
5943,2951,193,1,111.05,0.0,111.05,2026-09-24 01:17:15.490293
5955,2957,23,1,121.66,0.0,121.66,2026-09-24 01:17:15.490293
5958,2959,77,2,31.93,16.94,46.92,2026-09-24 01:17:15.490293
5959,2960,1,1,176.98,0.0,176.98,2026-09-24 01:17:15.490293
5973,2966,18,2,38.61,0.0,77.22,2026-09-24 01:17:15.490293
5975,2968,122,1,33.67,0.0,33.67,2026-09-24 01:17:15.490293
5976,2968,134,1,73.91,12.11,61.8,2026-09-24 01:17:15.490293
5994,2979,104,5,4.12,0.0,20.6,2026-09-24 01:17:15.490293
5995,2979,130,4,6.46,0.0,25.84,2026-09-24 01:17:15.490293
5996,2979,38,1,8.16,0.0,8.16,2026-09-24 01:17:15.490293
5997,2979,190,1,83.81,0.0,83.81,2026-09-24 01:17:15.490293
6012,2984,14,1,24.64,6.18,18.46,2026-09-24 01:17:15.490293
6013,2984,71,1,69.03,7.49,61.54,2026-09-24 01:17:15.490293
6014,2985,194,1,138.18,0.0,138.18,2026-09-24 01:17:15.490293
6015,2986,38,1,13.01,0.0,13.01,2026-09-24 01:17:15.490293
6016,2986,101,3,2.45,0.0,7.35,2026-09-24 01:17:15.490293
6017,2986,134,2,11.71,0.0,23.42,2026-09-24 01:17:15.490293
6018,2987,23,2,4.85,1.71,7.99,2026-09-24 01:17:15.490293
6019,2987,143,1,7.02,1.32,5.7,2026-09-24 01:17:15.490293
6020,2987,100,1,9.24,0.0,9.24,2026-09-24 01:17:15.490293
6021,2987,150,1,6.38,0.0,6.38,2026-09-24 01:17:15.490293
6022,2987,185,2,14.27,0.0,28.54,2026-09-24 01:17:15.490293
6023,2988,24,1,94.97,0.0,94.97,2026-09-24 01:17:15.490293
6029,2991,181,1,8.57,0.0,8.57,2026-09-24 01:17:15.490293
6030,2991,59,1,29.57,6.35,23.22,2026-09-24 01:17:15.490293
6031,2992,99,3,13.81,0.0,41.43,2026-09-24 01:17:15.490293
6032,2992,101,1,30.05,0.0,30.05,2026-09-24 01:17:15.490293
6033,2992,192,2,15.67,0.0,31.34,2026-09-24 01:17:15.490293
6034,2992,2,1,66.09,0.0,66.09,2026-09-24 01:17:15.490293
6036,2994,1,1,31.85,8.18,23.67,2026-09-24 01:17:15.490293
6037,2994,9,1,58.08,0.0,58.08,2026-09-24 01:17:15.490293
6038,2994,17,1,71.5,0.0,71.5,2026-09-24 01:17:15.490293
6039,2994,97,1,117.42,0.0,117.42,2026-09-24 01:17:15.490293
6050,3002,55,1,26.62,3.7,22.92,2026-09-24 01:17:15.490293
6051,3002,61,2,98.09,0.0,196.18,2026-09-24 01:17:15.490293
6100,3022,84,1,18.86,0.0,18.86,2026-09-24 01:17:15.490293
6101,3022,49,2,5.6,0.0,11.2,2026-09-24 01:17:15.490293
6102,3022,56,1,39.74,8.31,31.43,2026-09-24 01:17:15.490293
6103,3022,19,3,26.8,0.0,80.4,2026-09-24 01:17:15.490293
6107,3024,156,2,8.39,0.0,16.78,2026-09-24 01:17:15.490293
6108,3024,13,1,26.28,0.0,26.28,2026-09-24 01:17:15.490293
6118,3030,179,2,26.14,0.0,52.28,2026-09-24 01:17:15.490293
6119,3030,149,2,53.28,0.0,106.56,2026-09-24 01:17:15.490293
6130,3034,66,1,40.02,10.84,29.18,2026-09-24 01:17:15.490293
6131,3035,13,1,77.99,0.0,77.99,2026-09-24 01:17:15.490293
6132,3035,39,1,104.67,0.0,104.67,2026-09-24 01:17:15.490293
6133,3035,22,1,126.13,0.0,126.13,2026-09-24 01:17:15.490293
6134,3036,181,2,7.77,0.0,15.54,2026-09-24 01:17:15.490293
6135,3036,177,1,22.46,0.0,22.46,2026-09-24 01:17:15.490293
6136,3036,96,2,35.46,16.2,54.72,2026-09-24 01:17:15.490293
6146,3042,115,2,48.09,0.0,96.18,2026-09-24 01:17:15.490293
6147,3043,136,1,51.84,15.42,36.42,2026-09-24 01:17:15.490293
6148,3043,121,4,36.98,0.0,147.92,2026-09-24 01:17:15.490293
6172,3051,137,3,7.56,0.0,22.68,2026-09-24 01:17:15.490293
6173,3051,128,2,21.75,0.0,43.5,2026-09-24 01:17:15.490293
6187,3059,116,3,57.02,15.9,155.16,2026-09-24 01:17:15.490293
6191,3062,76,2,33.67,0.0,67.34,2026-09-24 01:17:15.490293
6192,3062,104,2,51.0,0.0,102.0,2026-09-24 01:17:15.490293
6199,3066,61,2,27.39,9.25,45.53,2026-09-24 01:17:15.490293
6200,3066,5,1,101.0,0.0,101.0,2026-09-24 01:17:15.490293
6204,3070,195,1,472.51,0.0,472.51,2026-09-24 01:17:15.490293
6207,3072,161,1,58.88,9.53,49.35,2026-09-24 01:17:15.490293
6208,3073,125,1,190.74,11.59,179.15,2026-09-24 01:17:15.490293
6213,3078,50,3,115.77,101.27,246.04,2026-09-24 01:17:15.490293
6223,3083,64,2,33.49,0.0,66.98,2026-09-24 01:17:15.490293
6224,3083,159,2,29.2,15.18,43.22,2026-09-24 01:17:15.490293
6225,3083,120,3,27.25,0.0,81.75,2026-09-24 01:17:15.490293
6226,3083,125,1,122.97,4.81,118.16,2026-09-24 01:17:15.490293
6246,3094,112,2,7.85,0.0,15.7,2026-09-24 01:17:15.490293
6247,3094,16,2,12.65,5.58,19.72,2026-09-24 01:17:15.490293
6248,3094,140,2,6.05,0.0,12.1,2026-09-24 01:17:15.490293
6249,3094,37,1,47.06,12.33,34.73,2026-09-24 01:17:15.490293
6266,3103,158,2,94.74,46.53,142.95,2026-09-24 01:17:15.490293
6272,3106,155,1,122.3,0.0,122.3,2026-09-24 01:17:15.490293
6282,3112,18,3,4.94,0.0,14.82,2026-09-24 01:17:15.490293
6283,3112,44,1,94.7,0.0,94.7,2026-09-24 01:17:15.490293
6308,3125,198,1,15.06,0.0,15.06,2026-09-24 01:17:15.490293
6309,3125,128,2,19.96,0.0,39.92,2026-09-24 01:17:15.490293
6319,3131,101,1,23.32,6.11,17.21,2026-09-24 01:17:15.490293
6320,3131,52,2,19.32,0.0,38.64,2026-09-24 01:17:15.490293
6321,3132,200,1,469.31,70.8,398.51,2026-09-24 01:17:15.490293
6326,3134,128,2,13.37,0.0,26.74,2026-09-24 01:17:15.490293
6327,3134,171,1,16.58,0.0,16.58,2026-09-24 01:17:15.490293
6328,3134,20,3,7.91,0.0,23.73,2026-09-24 01:17:15.490293
6329,3134,91,2,33.87,0.0,67.74,2026-09-24 01:17:15.490293
6342,3140,50,2,71.95,0.0,143.9,2026-09-24 01:17:15.490293
6346,3142,155,1,10.5,1.09,9.41,2026-09-24 01:17:15.490293
6347,3142,50,1,15.44,0.0,15.44,2026-09-24 01:17:15.490293
6352,3144,52,2,39.21,0.0,78.42,2026-09-24 01:17:15.490293
6353,3144,135,1,301.1,0.0,301.1,2026-09-24 01:17:15.490293
6360,3148,118,1,225.32,0.0,225.32,2026-09-24 01:17:15.490293
6368,3152,44,2,5.25,0.0,10.5,2026-09-24 01:17:15.490293
6369,3152,109,1,29.44,0.0,29.44,2026-09-24 01:17:15.490293
6384,3160,115,1,107.66,0.0,107.66,2026-09-24 01:17:15.490293
6385,3160,80,2,55.61,0.0,111.22,2026-09-24 01:17:15.490293
6389,3162,79,1,15.5,0.0,15.5,2026-09-24 01:17:15.490293
6390,3162,151,2,13.55,0.0,27.1,2026-09-24 01:17:15.490293
6398,3165,11,1,6.88,0.0,6.88,2026-09-24 01:17:15.490293
6399,3165,70,4,33.61,6.73,127.71,2026-09-24 01:17:15.490293
6407,3169,124,1,116.83,0.0,116.83,2026-09-24 01:17:15.490293
6413,3173,73,1,69.12,0.0,69.12,2026-09-24 01:17:15.490293
6414,3173,90,1,115.37,0.0,115.37,2026-09-24 01:17:15.490293
6415,3174,132,1,124.68,0.0,124.68,2026-09-24 01:17:15.490293
6417,3176,12,1,11.97,0.0,11.97,2026-09-24 01:17:15.490293
6418,3176,152,2,6.94,0.0,13.88,2026-09-24 01:17:15.490293
6419,3176,131,1,63.39,0.0,63.39,2026-09-24 01:17:15.490293
6420,3177,109,2,33.57,14.7,52.44,2026-09-24 01:17:15.490293
6421,3177,95,2,47.05,0.0,94.1,2026-09-24 01:17:15.490293
6444,3185,173,1,8.29,0.0,8.29,2026-09-24 01:17:15.490293
6445,3185,172,2,2.69,0.0,5.38,2026-09-24 01:17:15.490293
6446,3185,50,3,4.3,1.79,11.11,2026-09-24 01:17:15.490293
6447,3185,56,3,12.45,10.58,26.77,2026-09-24 01:17:15.490293
6449,3187,189,1,47.62,0.0,47.62,2026-09-24 01:17:15.490293
6450,3187,142,1,62.97,0.0,62.97,2026-09-24 01:17:15.490293
6455,3189,68,2,97.73,40.1,155.36,2026-09-24 01:17:15.490293
6462,3194,33,1,28.87,0.0,28.87,2026-09-24 01:17:15.490293
6463,3194,81,4,8.23,0.0,32.92,2026-09-24 01:17:15.490293
6464,3194,27,1,19.59,0.0,19.59,2026-09-24 01:17:15.490293
6465,3194,191,2,37.62,0.0,75.24,2026-09-24 01:17:15.490293
6466,3195,17,1,5.73,0.0,5.73,2026-09-24 01:17:15.490293
6467,3195,114,1,15.71,0.0,15.71,2026-09-24 01:17:15.490293
6468,3195,30,2,6.67,1.15,12.19,2026-09-24 01:17:15.490293
6469,3195,103,1,17.3,0.0,17.3,2026-09-24 01:17:15.490293
6470,3195,193,1,26.14,0.0,26.14,2026-09-24 01:17:15.490293
6476,3199,192,1,13.8,0.0,13.8,2026-09-24 01:17:15.490293
6477,3199,96,2,29.29,16.37,42.21,2026-09-24 01:17:15.490293
6483,3202,88,5,24.72,0.0,123.6,2026-09-24 01:17:15.490293
6490,3206,149,1,73.72,0.0,73.72,2026-09-24 01:17:15.490293
6495,3209,131,1,6.22,0.0,6.22,2026-09-24 01:17:15.490293
6496,3209,97,1,72.11,0.0,72.11,2026-09-24 01:17:15.490293
6553,3238,108,1,11.38,0.0,11.38,2026-09-24 01:17:15.490293
6554,3238,98,3,11.49,8.79,25.68,2026-09-24 01:17:15.490293
6555,3239,193,5,4.88,0.0,24.4,2026-09-24 01:17:15.490293
6556,3239,36,1,30.61,0.0,30.61,2026-09-24 01:17:15.490293
6557,3239,117,1,87.22,0.0,87.22,2026-09-24 01:17:15.490293
6558,3239,177,1,104.94,0.0,104.94,2026-09-24 01:17:15.490293
6576,3248,105,2,10.17,0.0,20.34,2026-09-24 01:17:15.490293
6577,3248,163,2,58.08,34.1,82.06,2026-09-24 01:17:15.490293
6581,3250,25,1,27.55,0.0,27.55,2026-09-24 01:17:15.490293
6582,3250,143,2,13.87,0.0,27.74,2026-09-24 01:17:15.490293
6583,3251,114,1,11.09,0.0,11.09,2026-09-24 01:17:15.490293
6584,3251,185,1,56.34,0.0,56.34,2026-09-24 01:17:15.490293
6585,3252,192,1,88.26,0.0,88.26,2026-09-24 01:17:15.490293
6586,3253,177,2,26.05,0.0,52.1,2026-09-24 01:17:15.490293
6587,3253,61,1,136.1,0.0,136.1,2026-09-24 01:17:15.490293
6590,3255,142,2,181.12,0.0,362.24,2026-09-24 01:17:15.490293
6595,3257,167,1,66.75,0.0,66.75,2026-09-24 01:17:15.490293
6596,3257,26,2,362.57,2.43,722.71,2026-09-24 01:17:15.490293
6608,3263,149,4,7.08,0.0,28.32,2026-09-24 01:17:15.490293
6609,3263,136,1,53.82,0.0,53.82,2026-09-24 01:17:15.490293
6618,3268,164,1,8.63,0.0,8.63,2026-09-24 01:17:15.490293
6619,3268,186,1,42.1,7.85,34.25,2026-09-24 01:17:15.490293
6620,3269,18,2,12.47,4.27,20.67,2026-09-24 01:17:15.490293
6621,3269,131,2,22.22,0.0,44.44,2026-09-24 01:17:15.490293
6630,3274,24,1,214.4,0.0,214.4,2026-09-24 01:17:15.490293
6643,3280,172,1,30.6,0.0,30.6,2026-09-24 01:17:15.490293
6644,3280,19,1,15.31,0.0,15.31,2026-09-24 01:17:15.490293
6645,3280,22,1,5.85,0.0,5.85,2026-09-24 01:17:15.490293
6646,3280,93,1,77.2,0.0,77.2,2026-09-24 01:17:15.490293
6649,3282,64,1,11.98,0.0,11.98,2026-09-24 01:17:15.490293
6650,3282,90,1,23.42,4.02,19.4,2026-09-24 01:17:15.490293
6651,3282,83,2,42.46,0.0,84.92,2026-09-24 01:17:15.490293
6660,3286,183,2,14.44,0.0,28.88,2026-09-24 01:17:15.490293
6661,3286,49,1,70.55,0.0,70.55,2026-09-24 01:17:15.490293
6686,3295,135,5,1.66,1.79,6.51,2026-09-24 01:17:15.490293
6687,3295,190,2,2.88,0.0,5.76,2026-09-24 01:17:15.490293
6688,3295,64,2,18.8,0.0,37.6,2026-09-24 01:17:15.490293
6697,3299,109,2,20.94,0.0,41.88,2026-09-24 01:17:15.490293
6698,3299,127,1,96.94,0.0,96.94,2026-09-24 01:17:15.490293
6719,3312,152,1,21.56,0.0,21.56,2026-09-24 01:17:15.490293
6720,3312,116,1,66.19,0.0,66.19,2026-09-24 01:17:15.490293
6721,3312,187,2,284.27,0.0,568.54,2026-09-24 01:17:15.490293
6735,3318,109,2,130.69,0.0,261.38,2026-09-24 01:17:15.490293
6736,3319,107,1,143.87,0.0,143.87,2026-09-24 01:17:15.490293
6743,3324,191,2,6.14,0.0,12.28,2026-09-24 01:17:15.490293
6744,3324,17,2,26.3,0.0,52.6,2026-09-24 01:17:15.490293
6745,3324,97,1,110.64,0.0,110.64,2026-09-24 01:17:15.490293
6778,3343,144,1,47.64,0.0,47.64,2026-09-24 01:17:15.490293
6782,3347,80,1,170.93,0.0,170.93,2026-09-24 01:17:15.490293
6783,3348,94,1,36.02,0.0,36.02,2026-09-24 01:17:15.490293
6802,3357,19,2,81.01,0.0,162.02,2026-09-24 01:17:15.490293
6809,3361,195,2,51.36,0.0,102.72,2026-09-24 01:17:15.490293
6810,3362,159,1,30.19,0.0,30.19,2026-09-24 01:17:15.490293
6811,3362,156,1,12.75,0.0,12.75,2026-09-24 01:17:15.490293
6812,3362,137,1,64.5,18.24,46.26,2026-09-24 01:17:15.490293
6813,3363,198,2,46.46,0.0,92.92,2026-09-24 01:17:15.490293
6819,3366,57,1,17.58,0.0,17.58,2026-09-24 01:17:15.490293
6820,3366,153,1,66.37,0.0,66.37,2026-09-24 01:17:15.490293
6821,3367,100,1,125.54,32.53,93.01,2026-09-24 01:17:15.490293
6822,3368,89,3,22.07,0.0,66.21,2026-09-24 01:17:15.490293
6823,3368,114,3,40.01,0.0,120.03,2026-09-24 01:17:15.490293
6827,3372,43,2,73.75,0.0,147.5,2026-09-24 01:17:15.490293
6829,3374,29,2,3.24,0.0,6.48,2026-09-24 01:17:15.490293
6830,3374,187,1,57.44,4.78,52.66,2026-09-24 01:17:15.490293
6832,3376,33,1,10.3,0.0,10.3,2026-09-24 01:17:15.490293
6833,3376,59,4,31.84,0.0,127.36,2026-09-24 01:17:15.490293
6835,3378,102,1,137.43,0.0,137.43,2026-09-24 01:17:15.490293
6836,3379,143,2,14.6,0.0,29.2,2026-09-24 01:17:15.490293
6837,3379,1,2,2.87,0.0,5.74,2026-09-24 01:17:15.490293
6838,3379,106,2,46.51,0.0,93.02,2026-09-24 01:17:15.490293
6851,3385,19,2,16.63,0.0,33.26,2026-09-24 01:17:15.490293
6852,3385,80,3,13.79,0.0,41.37,2026-09-24 01:17:15.490293
6853,3385,87,1,44.81,0.0,44.81,2026-09-24 01:17:15.490293
6854,3385,180,2,35.76,0.0,71.52,2026-09-24 01:17:15.490293
6859,3387,191,1,8.43,0.0,8.43,2026-09-24 01:17:15.490293
6860,3387,137,1,14.55,0.0,14.55,2026-09-24 01:17:15.490293
6866,3391,129,3,29.67,0.0,89.01,2026-09-24 01:17:15.490293
6891,3403,8,3,6.8,0.0,20.4,2026-09-24 01:17:15.490293
6894,3406,9,1,14.89,0.0,14.89,2026-09-24 01:17:15.490293
6895,3406,143,1,88.5,15.54,72.96,2026-09-24 01:17:15.490293
6911,3413,191,1,10.58,0.0,10.58,2026-09-24 01:17:15.490293
6912,3413,115,2,50.04,0.0,100.08,2026-09-24 01:17:15.490293
6917,3415,174,3,41.73,0.0,125.19,2026-09-24 01:17:15.490293
6919,3417,106,2,38.1,0.0,76.2,2026-09-24 01:17:15.490293
6920,3417,140,1,123.02,0.0,123.02,2026-09-24 01:17:15.490293
6934,3423,129,1,29.64,5.5,24.14,2026-09-24 01:17:15.490293
6939,3426,98,1,50.41,9.64,40.77,2026-09-24 01:17:15.490293
6940,3426,176,4,9.98,0.0,39.92,2026-09-24 01:17:15.490293
6941,3426,183,1,75.1,8.49,66.61,2026-09-24 01:17:15.490293
6947,3429,89,1,158.26,0.0,158.26,2026-09-24 01:17:15.490293
6951,3432,168,1,6.17,0.0,6.17,2026-09-24 01:17:15.490293
6952,3432,2,1,37.22,7.49,29.73,2026-09-24 01:17:15.490293
6953,3432,10,2,3.09,0.0,6.18,2026-09-24 01:17:15.490293
6954,3432,61,3,26.01,0.0,78.03,2026-09-24 01:17:15.490293
6960,3436,18,2,15.79,0.0,31.58,2026-09-24 01:17:15.490293
6961,3436,12,1,115.12,0.0,115.12,2026-09-24 01:17:15.490293
6964,3438,200,1,107.38,0.0,107.38,2026-09-24 01:17:15.490293
6965,3439,163,4,2.02,0.0,8.08,2026-09-24 01:17:15.490293
6966,3439,157,1,144.52,0.0,144.52,2026-09-24 01:17:15.490293
6992,3451,89,1,24.52,6.03,18.49,2026-09-24 01:17:15.490293
6993,3451,35,1,21.04,5.82,15.22,2026-09-24 01:17:15.490293
6994,3451,71,1,9.65,0.0,9.65,2026-09-24 01:17:15.490293
6995,3451,170,1,17.49,0.0,17.49,2026-09-24 01:17:15.490293
6996,3451,134,1,79.53,10.65,68.88,2026-09-24 01:17:15.490293
7002,3455,89,1,397.48,0.0,397.48,2026-09-24 01:17:15.490293
7023,3463,72,1,25.46,0.0,25.46,2026-09-24 01:17:15.490293
7024,3463,150,1,173.16,0.0,173.16,2026-09-24 01:17:15.490293
7025,3464,144,3,13.93,9.98,31.81,2026-09-24 01:17:15.490293
7030,3467,119,3,8.76,0.0,26.28,2026-09-24 01:17:15.490293
7031,3467,9,1,11.07,0.0,11.07,2026-09-24 01:17:15.490293
7032,3467,143,2,39.85,10.6,69.1,2026-09-24 01:17:15.490293
7043,3472,7,3,40.27,0.0,120.81,2026-09-24 01:17:15.490293
7044,3473,38,1,136.17,0.0,136.17,2026-09-24 01:17:15.490293
7069,3488,107,1,109.69,0.0,109.69,2026-09-24 01:17:15.490293
7077,3492,102,1,30.75,0.0,30.75,2026-09-24 01:17:15.490293
7078,3492,94,1,45.7,0.0,45.7,2026-09-24 01:17:15.490293
7084,3496,127,1,17.48,0.0,17.48,2026-09-24 01:17:15.490293
7085,3496,17,2,24.72,0.0,49.44,2026-09-24 01:17:15.490293
7086,3496,166,1,83.88,0.0,83.88,2026-09-24 01:17:15.490293
7108,3508,142,1,131.35,0.0,131.35,2026-09-24 01:17:15.490293
